epoch,loss,accuracy,val_loss,val_accuracy
34,0.31156831979751587,0.8275614976882935,0.3078479766845703,0.8742827773094177
35,0.3082403540611267,0.8210382461547852,0.30445995926856995,0.8864412307739258
36,0.30723488330841064,0.8270947337150574,0.3069131374359131,0.8883879780769348
37,0.3041290044784546,0.8239412307739258,0.30234816670417786,0.8879439830780029
38,0.30103427171707153,0.8242258429527283,0.3150782585144043,0.871140718460083
39,0.2973664104938507,0.8245901465415955,0.30202189087867737,0.8915641903877258
40,0.2956882417201996,0.8271744251251221,0.2991727292537689,0.8734630942344666
41,0.2922334671020508,0.8257741332054138,0.2984413206577301,0.8816257119178772
42,0.2919589579105377,0.823850154876709,0.2978247106075287,0.8770833611488342
43,0.28893372416496277,0.8181124925613403,0.2866458296775818,0.8721994757652283
44,0.2865709364414215,0.8189777135848999,0.2896844148635864,0.8934426307678223
45,0.28591376543045044,0.8277208805084229,0.28802919387817383,0.8633880019187927
46,0.28126126527786255,0.8207308650016785,0.28112339973449707,0.895560085773468
47,0.2808331251144409,0.8219148516654968,0.2897794544696808,0.8870901465415955
48,0.27927887439727783,0.8207764029502869,0.28286582231521606,0.8933401703834534
49,0.27645209431648254,0.8150500655174255,0.2829362154006958,0.8546106815338135
50,0.27663952112197876,0.8206853270530701,0.28427794575691223,0.8523223996162415
51,0.2746637463569641,0.8229280710220337,0.28505462408065796,0.8899590373039246
52,0.2741597890853882,0.8282103538513184,0.2853298485279083,0.872745931148529
53,0.2701222002506256,0.8197517991065979,0.28121107816696167,0.8650614619255066
54,0.2708509564399719,0.825796902179718,0.28268906474113464,0.8777663707733154
55,0.26868554949760437,0.8234289884567261,0.2790941298007965,0.8821038007736206
56,0.2663843631744385,0.8191940188407898,0.28317147493362427,0.8690915107727051
57,0.26456013321876526,0.8228028416633606,0.28283801674842834,0.8991803526878357
58,0.2651747465133667,0.8274134993553162,0.2785353660583496,0.9017418026924133
59,0.2612951695919037,0.8274248838424683,0.2763703763484955,0.8971994519233704
60,0.2587035596370697,0.8120673894882202,0.28112006187438965,0.859221339225769
61,0.261343389749527,0.8225182294845581,0.2767844796180725,0.8834357857704163
62,0.2575713098049164,0.8166211247444153,0.2800458073616028,0.9108606576919556
63,0.25454074144363403,0.8261042833328247,0.27893194556236267,0.8991120457649231
64,0.2535783052444458,0.8304075598716736,0.28099551796913147,0.9074795246124268
65,0.2569921612739563,0.8202982544898987,0.2755078971385956,0.8857923746109009
66,0.25367438793182373,0.8248975276947021,0.2736107409000397,0.8948770761489868
67,0.2534570097923279,0.8215505480766296,0.28012609481811523,0.8903347253799438
68,0.2528823912143707,0.8223474621772766,0.2682894468307495,0.8931352496147156
69,0.24736306071281433,0.8207991719245911,0.2759670317173004,0.8879439830780029
70,0.24918077886104584,0.8237021565437317,0.2804422974586487,0.8633880019187927
71,0.24568605422973633,0.82396399974823,0.27015790343284607,0.8872267603874207
72,0.24672113358974457,0.8243510723114014,0.27133962512016296,0.9026297926902771
73,0.24646307528018951,0.8193874955177307,0.27165162563323975,0.9103483557701111
74,0.2483704835176468,0.8203210234642029,0.2699721157550812,0.8812158703804016
75,0.24596071243286133,0.8206511735916138,0.26744741201400757,0.9089822173118591
76,0.24131321907043457,0.8198997974395752,0.27457013726234436,0.8885928988456726
77,0.243242084980011,0.8249544501304626,0.26901474595069885,0.9005464315414429
78,0.2430819720029831,0.831716775894165,0.2718225419521332,0.9046106338500977
79,0.24143053591251373,0.8239753842353821,0.2724139392375946,0.8694330453872681
80,0.24006180465221405,0.8308515548706055,0.26711708307266235,0.8841188549995422
81,0.23816585540771484,0.8235997557640076,0.2732275426387787,0.8837090134620667
82,0.2376505732536316,0.8179986476898193,0.2812092900276184,0.8800888061523438
83,0.23733343183994293,0.8268101215362549,0.2662252187728882,0.911133885383606
84,0.2384192794561386,0.8291438817977905,0.26680612564086914,0.8864412307739258
85,0.23716670274734497,0.8214708566665649,0.2664671242237091,0.8858948349952698
86,0.2346889078617096,0.8295309543609619,0.2747017443180084,0.8944330811500549
87,0.2343980371952057,0.8277094960212708,0.26759856939315796,0.8909152746200562
88,0.23500409722328186,0.8282672762870789,0.2690480947494507,0.8875682950019836
89,0.23387785255908966,0.8231785297393799,0.2665806710720062,0.9100409746170044
90,0.2334206998348236,0.8345173001289368,0.2676355540752411,0.8992828130722046
91,0.23369100689888,0.8305783271789551,0.2669067978858948,0.8980191349983215
92,0.2337307631969452,0.8361794352531433,0.27246683835983276,0.8934767842292786
93,0.23243993520736694,0.8260473608970642,0.268397718667984,0.8603483438491821
94,0.23208466172218323,0.8335951566696167,0.2671901285648346,0.9133196473121643
95,0.2320021390914917,0.8356329798698425,0.2711518406867981,0.89272540807724
96,0.2305774837732315,0.8312955498695374,0.2629689574241638,0.8923155665397644
97,0.22898700833320618,0.8223474621772766,0.2656099200248718,0.8953210115432739
98,0.227582648396492,0.8280624151229858,0.26676973700523376,0.9006830453872681
99,0.22948209941387177,0.8238273859024048,0.2682180404663086,0.8782445192337036
100,0.22722116112709045,0.8278119564056396,0.2688101828098297,0.8911885023117065
