epoch,loss,accuracy,val_loss,val_accuracy
29,0.3186087906360626,0.8089367151260376,0.29694506525993347,0.8691598176956177
30,0.3133891820907593,0.8131033778190613,0.2949545681476593,0.8253073692321777
31,0.30743587017059326,0.8085837960243225,0.28133925795555115,0.8035519123077393
32,0.3015952408313751,0.8068988919258118,0.2797682583332062,0.8109289407730103
33,0.29543325304985046,0.8071379661560059,0.2855975031852722,0.8220628499984741
34,0.29293325543403625,0.8119421601295471,0.2753411531448364,0.8810109496116638
35,0.28856155276298523,0.821709930896759,0.28004181385040283,0.8422814011573792
36,0.2817629277706146,0.8151183724403381,0.28032186627388,0.8636270761489868
37,0.2762379050254822,0.8181238770484924,0.2632877230644226,0.8914958834648132
38,0.2732238471508026,0.8138092160224915,0.25879454612731934,0.8405054807662964
39,0.2690795660018921,0.8081398010253906,0.26261115074157715,0.8441256880760193
40,0.26269763708114624,0.812955379486084,0.25797224044799805,0.879542350769043
41,0.263784259557724,0.8229166865348816,0.2582857310771942,0.8761270642280579
42,0.25671854615211487,0.8192053437232971,0.2537488341331482,0.8922814130783081
43,0.2528047561645508,0.8235086798667908,0.2520473599433899,0.8840163946151733
44,0.25062039494514465,0.8213000893592834,0.24842098355293274,0.8860997557640076
45,0.24930337071418762,0.8169626593589783,0.2423834502696991,0.9085382223129272
46,0.24858495593070984,0.8135359883308411,0.24420680105686188,0.902390718460083
47,0.23973557353019714,0.8215050101280212,0.2514084577560425,0.8714139461517334
48,0.2397398054599762,0.8169968128204346,0.2486000955104828,0.8271858096122742
49,0.23818135261535645,0.8212090134620667,0.2438228726387024,0.9031079411506653
50,0.23711557686328888,0.8229394555091858,0.23313860595226288,0.8633196949958801
51,0.23230065405368805,0.818533718585968,0.23437894880771637,0.8305327892303467
52,0.22960810363292694,0.8258993625640869,0.22983993589878082,0.8945013880729675
53,0.2280510514974594,0.8116575479507446,0.25359082221984863,0.9109972715377808
54,0.22767233848571777,0.8245104551315308,0.2382783442735672,0.9108265042304993
55,0.22658535838127136,0.81976318359375,0.22470737993717194,0.9022541046142578
56,0.2209058254957199,0.8148679137229919,0.23217208683490753,0.8835723996162415
57,0.21937403082847595,0.8205828666687012,0.2303885519504547,0.8980532884597778
58,0.22103478014469147,0.8269239664077759,0.22245819866657257,0.9080259799957275
59,0.21446493268013,0.8283583521842957,0.22034546732902527,0.9126024842262268
60,0.2138536423444748,0.8307377099990845,0.22159022092819214,0.9024931788444519
61,0.21511395275592804,0.8274248838424683,0.22178301215171814,0.9019467234611511
62,0.21038027107715607,0.8301457166671753,0.22356556355953217,0.8942281603813171
63,0.21130891144275665,0.8247381448745728,0.22407789528369904,0.9122609496116638
64,0.20889678597450256,0.831944465637207,0.21617352962493896,0.9119194149971008
65,0.20430879294872284,0.8199681043624878,0.2220425307750702,0.9187841415405273
66,0.2043246179819107,0.8230077624320984,0.2219175100326538,0.8690573573112488
67,0.20328758656978607,0.8268442749977112,0.21680514514446259,0.9186816811561584
68,0.20091165602207184,0.8227459192276001,0.22134719789028168,0.9138661026954651
69,0.2004747837781906,0.8203893303871155,0.22813762724399567,0.8928278684616089
70,0.19961129128932953,0.8173041939735413,0.2107958048582077,0.9050887823104858
71,0.19939209520816803,0.8282331228256226,0.23126782476902008,0.9094603657722473
72,0.2011694759130478,0.8261156678199768,0.21233141422271729,0.8997267484664917
73,0.1972339004278183,0.8266735076904297,0.22137507796287537,0.9096652865409851
74,0.19681476056575775,0.8254439830780029,0.22023284435272217,0.9232581853866577
75,0.19506429135799408,0.8297814130783081,0.21399186551570892,0.9118169546127319
76,0.19251401722431183,0.8112704753875732,0.21481667459011078,0.877493143081665
77,0.19249427318572998,0.8225296139717102,0.21219301223754883,0.8832650184631348
78,0.1922626495361328,0.8198997974395752,0.20435312390327454,0.9007171988487244
79,0.19025225937366486,0.8170195817947388,0.209978848695755,0.9059426188468933
80,0.1901167333126068,0.8159949779510498,0.2127627730369568,0.8984972834587097
81,0.1893661916255951,0.8156192898750305,0.2109036147594452,0.8937841653823853
82,0.18552494049072266,0.824988603591919,0.20622222125530243,0.8932377099990845
83,0.1863708645105362,0.8312955498695374,0.2106827050447464,0.9307377338409424
84,0.1875963658094406,0.8144695162773132,0.21457143127918243,0.9021174907684326
85,0.1861509531736374,0.8141735196113586,0.21080903708934784,0.8942964673042297
86,0.1840548813343048,0.8109972476959229,0.20547527074813843,0.893750011920929
87,0.18470489978790283,0.8179758787155151,0.2112785130739212,0.9040641784667969
88,0.18521027266979218,0.8159608244895935,0.21226702630519867,0.8913934230804443
89,0.18279710412025452,0.815790057182312,0.21702781319618225,0.9103142023086548
90,0.1827179342508316,0.8075591921806335,0.21515370905399323,0.9231898784637451
91,0.1800551861524582,0.8258196711540222,0.20728419721126556,0.900102436542511
92,0.18253111839294434,0.811008632183075,0.21465279161930084,0.9078210592269897
93,0.17902614176273346,0.8185451030731201,0.20582224428653717,0.9181010723114014
94,0.1804385483264923,0.8242144584655762,0.20566023886203766,0.9096652865409851
95,0.18462733924388885,0.8146288990974426,0.21060039103031158,0.8976434469223022
96,0.17854686081409454,0.8174863457679749,0.20726490020751953,0.8991803526878357
97,0.1760379523038864,0.8142076730728149,0.21188239753246307,0.9159494638442993
98,0.18080006539821625,0.8189549446105957,0.20369265973567963,0.8792691230773926
99,0.17566943168640137,0.819535493850708,0.2067803591489792,0.9076502919197083
100,0.17688564956188202,0.8293032646179199,0.234665647149086,0.9057035446166992
